Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/01  07:00:00,0.870068719077,7.05506825959,0.0,5.97692395036,0.160034962462,0.160034962462,0.160034962462,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.04853028292
 02/01  08:00:00,1.11994222049,7.00912471188,0.0,5.79876819307,0.155264757894,0.155264757894,0.155264757894,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.1788893971
 02/01  09:00:00,1.04995261932,6.36176976,0.0,5.19004077866,0.138965793791,0.138965793791,0.138965793791,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14512534753
 02/01  10:00:00,0.903087169851,5.23311260592,0.0,4.16887334094,0.111623553213,0.111623553213,0.111623553213,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04159742131
 02/01  11:00:00,0.893072152294,4.77105736548,0.0,3.82915014155,0.102527304053,0.102527304053,0.102527304053,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.918732881595
 02/01  12:00:00,0.867404371961,3.09206602016,0.0,2.26002906328,0.0605133458796,0.0605133458796,0.0605133458796,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.808855514559
 02/01  13:00:00,0.827826979575,2.08610598297,0.0,1.34014562883,0.0358830323399,0.0358830323399,0.0358830323399,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.723169410836
 02/01  14:00:00,0.78765171326,1.37791874285,0.0,0.682153421134,0.018264980122,0.018264980122,0.018264980122,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.672186280383
 02/01  15:00:00,0.778643584299,0.994352981183,0.0,0.347816594032,0.00931295362493,0.00931295362493,0.00931295362493,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621629649121
 02/01  16:00:00,0.82742013774,1.03335563164,0.0,0.379029760548,0.0101487009045,0.0101487009045,0.0101487009045,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.628034636502
 02/01  17:00:00,1.01656092692,1.24464584991,0.0,0.52456502418,0.0140454763438,0.0140454763438,0.0140454763438,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.688982903107
 02/01  18:00:00,1.40596408501,2.52912292685,0.0,1.67230319128,0.0447767079964,0.0447767079964,0.0447767079964,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819040729568
 02/01  19:00:00,1.67906350433,2.29049351549,0.0,1.31050653912,0.0350894317102,0.0350894317102,0.0350894317102,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.938970378426
 02/01  20:00:00,1.75769520373,2.38790737692,0.0,1.38719919533,0.0371429138125,0.0371429138125,0.0371429138125,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.958370986922
 02/01  21:00:00,1.69606853192,2.67581914168,0.0,1.74484061104,0.0467189316793,0.0467189316793,0.0467189316793,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887185839603
 02/01  22:00:00,1.55553269558,3.1552831835,0.0,2.31207700323,0.061906954061,0.061906954061,0.061906954061,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800435886685
 02/01  23:00:00,1.28476763445,3.6831341011,0.0,2.98445438822,0.0799101761967,0.0799101761967,0.0799101761967,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.661667504964
 02/01  24:00:00,1.0302236759,4.30897680177,0.0,3.7652569412,0.100816533429,0.100816533429,0.100816533429,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.511556940592
 02/02  01:00:00,0.767889888822,4.91538275526,0.0,4.53610807405,0.121456436686,0.121456436686,0.121456436686,0.131374466689,0.0272193178942,0.0862813993051,0.386210268249,0.352671047402
 02/02  02:00:00,0.675813522277,5.48617177294,0.0,5.18135664599,0.138733272036,0.138733272036,0.138733272036,0.0778515511019,0.0161299608809,0.07215281313,0.355597925129,0.280320187897
 02/02  03:00:00,0.641411406499,5.89983223205,0.0,5.61502189526,0.150344863962,0.150344863962,0.150344863962,0.0535229499812,0.0110893513124,0.0596311906089,0.351475050635,0.260599397032
 02/02  04:00:00,0.644392028212,6.46656129107,0.0,6.17634918101,0.165374667227,0.165374667227,0.165374667227,0.0535229499812,0.0110893513124,0.0525294584498,0.346527601241,0.266341969454
 02/02  05:00:00,0.650372454554,6.84197698094,0.0,6.49487245794,0.173903278448,0.173903278448,0.173903278448,0.0535229499812,0.0110893513124,0.06307140009,0.333437474722,0.324136080146
 02/02  06:00:00,0.711839455911,7.25092646963,0.0,6.64842455124,0.178014708289,0.178014708289,0.178014708289,0.0583886702053,0.0120974749363,0.0759011793751,0.372089423106,0.57687098216
 02/02  07:00:00,0.906362578466,8.41068103364,0.0,7.33241298908,0.19632882185,0.19632882185,0.19632882185,0.111911613308,0.0231868205478,0.129674584873,0.429912737888,1.04865401824
 02/02  08:00:00,1.14487875322,7.94056437047,0.0,6.73008818364,0.180201290627,0.180201290627,0.180201290627,0.223823226615,0.0463736553479,0.207318086672,0.456814493963,1.17900906512
 02/02  09:00:00,1.06593853299,6.95893164655,0.0,5.78707650641,0.15495170746,0.15495170746,0.15495170746,0.1994945911,0.041333037228,0.268600928953,0.386210268249,1.14525150633
 02/02  10:00:00,0.914120251907,5.64528613454,0.0,4.58093262706,0.122656635269,0.122656635269,0.122656635269,0.0973144732719,0.0201624582272,0.329942516084,0.328696169054,1.04171166381
 02/02  11:00:00,0.902488384035,5.12283194303,0.0,4.18082392678,0.111943535795,0.111943535795,0.111943535795,0.0778515511019,0.0161299608809,0.344788777527,0.336426558731,0.91883367391
 02/02  12:00:00,0.865312353016,3.01403965487,0.0,2.18189714795,0.0584213269346,0.0584213269346,0.0584213269346,0.0778515511019,0.0161299608809,0.361031883506,0.336529630593,0.808961064604
 02/02  13:00:00,0.819084474917,1.75968997857,0.0,1.01363394242,0.0271405276816,0.0271405276816,0.0271405276816,0.0778515511019,0.0161299608809,0.351753757089,0.330860678163,0.723265092851
 02/02  14:00:00,0.778379253824,1.03170179175,0.0,0.335849188421,0.00899252068592,0.00899252068592,0.00899252068592,0.0778515511019,0.0161299608809,0.31775556627,0.342301654885,0.67227356199
 02/02  15:00:00,0.769330630674,0.646546011982,0.0,0.0,0.0,0.0,0.0,0.0827172644472,0.0171380816544,0.292551191427,0.361576093145,0.621639273952
 02/02  16:00:00,0.817271436835,0.654206855314,0.0,0.0,0.0,0.0,0.0,0.0973144732719,0.0201624582272,0.302771399031,0.381675106305,0.627915620728
 02/02  17:00:00,1.00400403307,0.775705037828,0.0,0.0555950037183,0.00148858248942,0.00148858248942,0.00148858248942,0.150837388859,0.0312518152405,0.353623489359,0.45145475712,0.689012111483
 02/02  18:00:00,1.39107425543,1.97318658464,0.0,1.11620358887,0.0298868784224,0.0298868784224,0.0298868784224,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819203989771
 02/02  19:00:00,1.65953437792,1.56131297874,0.0,0.581140270756,0.0155603052988,0.0155603052988,0.0155603052988,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.939156110035
